"","gene","DSC_27.readcounts","DSC_28.readcounts","DSC_29.readcounts","DSC_30.readcounts","DSC_31.readcounts","MC_27.readcounts","MC_28.readcounts","MC_29.readcounts","MC_30.readcounts","MC_31.readcounts"
"42134","ENSG00000256553",0,0,0,0,0,1,0,0,0,0
"42135","ENSG00000255664",0,0,0,0,0,0,0,0,0,0
"42136","ENSG00000221977",0,1,0,0,0,0,0,0,0,0
"42137","ENSG00000276240",0,0,0,0,0,0,0,0,0,0
"42138","ENSG00000256350",0,0,0,0,0,2,0,0,0,0
"42139","ENSG00000211776",0,0,0,0,0,0,0,0,0,0
"42140","ENSG00000248358",0,0,0,0,0,0,0,0,0,0
"42141","ENSG00000211777",0,0,0,0,0,0,0,2,0,0
"42142","ENSG00000211778",0,0,0,0,0,0,0,0,0,0
"42143","ENSG00000211779",0,0,0,0,0,0,0,0,0,0
"42144","ENSG00000240954",0,2,2,0,0,0,3,1,0,0
"42145","ENSG00000211780",0,0,0,0,0,0,0,0,0,0
"42146","ENSG00000211781",0,0,0,0,0,0,0,0,0,0
"42147","ENSG00000211782",0,0,0,0,0,0,0,0,0,0
"42148","ENSG00000211783",0,0,0,0,0,0,0,0,0,0
"42149","ENSG00000211784",0,0,0,0,0,0,0,0,0,0
"42150","ENSG00000256474",0,0,0,0,0,0,0,0,0,0
"42151","ENSG00000211785",0,0,0,0,0,0,0,0,0,0
"42152","ENSG00000211786",0,0,0,0,0,0,0,0,0,0
"42153","ENSG00000211787",0,0,0,0,0,0,0,0,0,0
"42154","ENSG00000211788",0,0,0,0,0,0,0,0,0,0
"42155","ENSG00000211789",0,0,0,0,0,0,0,1,0,0
"42156","ENSG00000211790",0,0,0,0,0,0,0,0,0,0
"42157","ENSG00000256379",0,0,0,0,0,0,0,0,0,0
"42158","ENSG00000211791",0,0,0,0,0,0,0,0,0,0
"42159","ENSG00000211792",0,0,0,0,0,0,0,0,0,0
"42160","ENSG00000211793",0,0,0,0,0,0,0,0,0,0
"42161","ENSG00000258482",0,0,0,0,0,0,1,0,0,0
"42162","ENSG00000258557",0,0,0,0,0,0,0,0,0,0
"42163","ENSG00000211794",0,0,0,0,0,0,0,0,0,0
"42164","ENSG00000211795",0,0,0,0,0,0,0,0,0,0
"42165","ENSG00000211796",0,0,0,0,0,0,0,0,0,0
"42166","ENSG00000211797",0,0,0,0,0,0,0,2,0,0
"42167","ENSG00000211798",0,0,0,0,0,1,0,0,0,0
"42168","ENSG00000211799",0,0,0,0,0,0,0,0,0,0
"42169","ENSG00000258705",0,0,0,0,0,0,0,0,0,1
"42170","ENSG00000211800",0,0,0,0,0,0,0,0,0,0
"42171","ENSG00000211801",0,0,0,0,0,0,0,1,0,0
"42172","ENSG00000276428",0,0,0,0,0,0,0,0,0,0
"42173","ENSG00000211802",0,0,0,0,0,0,0,0,0,0
"42174","ENSG00000211803",0,0,0,0,0,0,0,0,0,0
"42175","ENSG00000211804",0,0,0,0,0,0,1,0,0,0
"42176","ENSG00000211805",0,0,0,0,0,0,0,0,0,0
"42177","ENSG00000211806",0,0,0,0,0,0,0,0,0,0
"42178","ENSG00000211807",0,0,0,0,0,0,0,0,0,0
"42179","ENSG00000211808",0,0,0,0,0,0,0,0,0,0
"42180","ENSG00000211809",0,0,0,0,0,0,0,0,0,0
"42181","ENSG00000258835",0,0,0,0,0,0,0,0,0,0
"42182","ENSG00000211810",0,0,0,0,0,0,0,0,0,0
"42183","ENSG00000259092",0,0,0,0,0,0,0,0,0,0
"42184","ENSG00000249048",0,0,0,0,0,0,0,0,0,0
"42185","ENSG00000258905",0,0,0,0,0,0,0,0,0,0
"42186","ENSG00000258812",0,0,0,0,0,0,0,6,0,0
"42187","ENSG00000251002",2,7,10,5,3,4,0,1,0,0
"42188","ENSG00000211812",0,0,0,0,0,0,0,0,0,0
"42189","ENSG00000211813",0,0,0,0,0,0,0,0,0,0
"42190","ENSG00000211814",0,0,0,0,0,0,0,0,1,1
"42191","ENSG00000211815",0,0,0,0,0,1,0,0,0,0
"42192","ENSG00000259068",0,0,0,0,0,0,0,0,0,0
"42193","ENSG00000211816",0,0,0,0,0,0,0,0,0,0
"42194","ENSG00000211817",0,0,0,0,0,0,0,0,0,0
"42195","ENSG00000211818",0,0,0,0,0,0,0,7,0,0
"42196","ENSG00000211819",0,0,0,0,0,0,0,0,0,0
"42197","ENSG00000211820",0,0,0,0,0,0,0,4,0,0
"42198","ENSG00000256221",0,0,0,0,0,0,0,0,0,0
"42199","ENSG00000259042",2,0,0,2,5,0,1,0,0,0
"42200","ENSG00000211821",0,0,0,0,0,0,0,0,0,0
"42201","ENSG00000223997",0,0,0,0,0,0,0,0,0,0
"42202","ENSG00000237235",0,0,0,0,0,0,0,0,0,0
"42203","ENSG00000228985",0,0,0,0,0,0,0,0,0,0
"42204","ENSG00000211825",0,0,0,0,0,0,0,0,0,0
"42205","ENSG00000211826",0,0,0,0,0,0,0,0,0,0
"42206","ENSG00000211827",0,0,0,0,0,0,0,0,0,0
"42207","ENSG00000211828",1,0,0,0,0,0,0,0,0,0
"42208","ENSG00000211829",0,2,1,1,0,0,0,0,0,0
"42209","ENSG00000256590",0,0,0,0,0,0,0,0,0,0
"42210","ENSG00000211831",0,0,0,0,0,0,0,0,0,0
"42211","ENSG00000249446",0,0,0,0,0,0,0,0,0,0
"42212","ENSG00000211832",0,0,0,0,0,0,0,0,0,0
"42213","ENSG00000211833",0,0,0,0,0,0,0,0,0,0
"42214","ENSG00000211834",0,0,0,0,0,0,0,0,0,0
"42215","ENSG00000211835",0,0,0,0,0,0,0,0,0,0
"42216","ENSG00000250688",0,0,0,0,0,0,0,0,0,0
"42217","ENSG00000211836",0,0,0,0,0,0,0,0,0,0
"42218","ENSG00000211837",0,0,0,0,0,0,0,0,0,0
"42219","ENSG00000211838",0,0,0,0,0,0,0,0,0,0
"42220","ENSG00000248366",0,0,0,0,0,0,0,0,0,0
"42221","ENSG00000211839",0,0,0,0,0,0,0,0,0,0
"42222","ENSG00000211840",0,0,0,0,0,0,0,0,0,0
"42223","ENSG00000211841",0,0,0,0,0,0,0,0,0,0
"42224","ENSG00000211842",0,0,0,0,0,0,0,0,0,0
"42225","ENSG00000211843",0,0,0,0,0,0,0,0,0,0
"42226","ENSG00000211844",0,0,0,0,0,0,0,0,0,0
"42227","ENSG00000211845",0,0,0,0,0,0,0,0,0,0
"42228","ENSG00000211846",0,0,0,0,0,0,0,0,0,0
"42229","ENSG00000211847",0,0,0,0,0,0,0,0,0,0
"42230","ENSG00000211848",0,0,0,0,0,0,0,0,0,0
"42231","ENSG00000211849",0,0,2,0,0,0,0,0,0,0
"42232","ENSG00000211850",0,0,0,0,0,0,0,0,0,0
"42233","ENSG00000211851",0,0,0,0,0,0,0,0,0,0
"42234","ENSG00000278661",0,0,0,0,0,0,0,2,0,0
"42235","ENSG00000276699",0,0,0,0,0,0,0,0,0,0
"42236","ENSG00000211854",0,0,0,0,0,0,0,0,0,0
"42237","ENSG00000211855",0,0,0,0,0,0,0,0,0,0
"42238","ENSG00000211856",0,0,0,0,0,0,0,0,0,0
"42239","ENSG00000211857",0,0,0,0,0,0,0,0,0,0
"42240","ENSG00000211858",0,0,0,0,0,0,0,0,0,0
"42241","ENSG00000211859",0,0,0,0,0,0,0,0,0,0
"42242","ENSG00000211860",0,0,0,0,0,0,0,0,0,0
"42243","ENSG00000211861",0,0,0,0,0,0,0,0,0,0
"42244","ENSG00000211862",0,0,0,0,0,0,0,0,0,0
"42245","ENSG00000211863",0,0,0,0,0,0,0,0,0,0
"42246","ENSG00000211864",0,0,0,0,0,0,0,0,0,0
"42247","ENSG00000211865",0,0,0,0,0,0,0,0,0,0
"42248","ENSG00000211866",0,0,0,0,0,0,0,0,0,0
"42249","ENSG00000211867",0,0,0,0,0,0,0,0,0,0
"42250","ENSG00000211868",0,0,0,0,0,0,0,0,0,0
"42251","ENSG00000211869",0,0,0,0,0,0,0,0,0,0
"42252","ENSG00000211870",0,0,0,0,0,0,0,0,0,0
"42253","ENSG00000211871",0,0,0,0,0,0,0,0,0,0
"42254","ENSG00000211872",0,0,0,0,0,0,0,0,0,0
"42255","ENSG00000211873",0,0,0,0,0,0,0,0,0,0
"42256","ENSG00000211875",0,0,0,0,0,0,0,0,0,0
"42257","ENSG00000211876",0,0,0,0,0,0,0,0,0,0
"42258","ENSG00000211877",0,0,0,0,0,0,0,0,0,0
"42259","ENSG00000211878",0,0,0,0,0,0,0,0,0,0
"42260","ENSG00000211879",0,0,0,0,0,0,0,0,0,0
"42261","ENSG00000211880",0,0,0,0,0,0,0,0,0,0
"42262","ENSG00000211881",0,0,0,0,0,0,0,0,0,0
"42263","ENSG00000211882",0,0,0,0,0,0,0,0,0,0
"42264","ENSG00000211883",0,0,1,0,0,0,0,0,0,0
"42265","ENSG00000211884",0,0,0,0,0,0,0,0,0,0
"42266","ENSG00000211885",0,0,0,0,0,0,0,0,0,0
"42267","ENSG00000211886",0,0,0,0,0,0,0,0,0,0
"42268","ENSG00000211887",0,0,0,0,0,0,0,0,0,0
"42269","ENSG00000211888",0,0,0,0,0,1,0,0,3,0
"42270","ENSG00000277734",26,71,23,26,23,8,9,9,7,2
"42271","ENSG00000259054",1,0,1,0,0,0,4,1,0,1
"42272","ENSG00000259003",0,0,0,0,0,0,0,0,0,1
"42273","ENSG00000129562",3924,4139,2982,3031,2856,3239,3909,1901,2853,2013
"42274","ENSG00000275552",0,3,0,0,4,7,14,0,4,5
"42275","ENSG00000100439",2491,2993,2455,2076,2201,1422,2968,802,1426,1166
"42276","ENSG00000255804",0,0,1,0,0,0,0,0,0,2
"42277","ENSG00000242061",0,0,0,0,0,0,0,0,0,0
"42278","ENSG00000258458",1,0,5,4,3,5,13,3,3,3
"42279","ENSG00000235213",0,0,0,0,0,0,0,0,0,0
"42280","ENSG00000258823",0,0,0,0,2,0,0,0,0,0
"42281","ENSG00000212302",0,0,0,0,0,0,0,0,0,0
"42282","ENSG00000155463",1962,2458,2147,1609,1914,3639,3285,1502,3570,3188
"42283","ENSG00000155465",18,20,16,19,17,49,69,9,36,24
"42284","ENSG00000172590",747,796,674,610,515,930,805,264,759,561
"42285","ENSG00000157227",53521,52077,37497,33104,26748,26782,12578,3618,11097,10901
"42286","ENSG00000212335",0,0,0,0,0,0,0,0,0,3
"42287","ENSG00000199716",0,0,0,0,0,0,0,0,0,0
"42288","ENSG00000197324",8748,7901,5919,6162,5145,7378,5037,1686,4151,3423
"42289","ENSG00000139890",17,8,2,5,9,41,54,3,7,2
"42290","ENSG00000100461",1911,2284,1967,1869,2046,2168,1578,962,1283,1253
"42291","ENSG00000237054",0,4,2,7,3,0,1,5,8,6
"42292","ENSG00000100462",892,813,750,742,789,1395,823,154,535,440
"42293","ENSG00000257285",25,48,20,30,43,14,9,0,28,31
"42294","ENSG00000092036",189,313,334,243,301,199,217,105,321,212
"42295","ENSG00000259132",0,0,0,0,0,0,0,0,0,0
"42296","ENSG00000284118",0,0,0,0,0,0,0,0,0,0
"42297","ENSG00000129474",567,428,379,395,478,221,110,52,131,122
"42298","ENSG00000258457",23,14,8,24,31,20,10,0,6,10
"42299","ENSG00000100802",232,269,227,212,223,287,245,99,347,337
"42300","ENSG00000280129",5,5,7,4,7,12,4,8,22,12
"42301","ENSG00000100804",3074,2300,2025,2103,1621,3318,2526,1046,2440,1799
"42302","ENSG00000279656",17,39,33,11,5,12,17,22,17,14
"42303","ENSG00000222028",0,0,0,0,0,2,1,0,0,2
"42304","ENSG00000139880",145,177,96,127,129,144,72,21,92,58
"42305","ENSG00000100813",5828,5750,5242,5183,5311,8452,5466,2231,7618,6854
"42306","ENSG00000179933",999,1140,1043,892,1002,1719,1585,836,1808,1229
"42307","ENSG00000283654",0,0,1,1,0,0,1,5,3,2
"42308","ENSG00000092067",0,0,0,0,0,0,2,0,0,0
"42309","ENSG00000092068",268,429,52,38,91,3957,2898,1239,2861,2364
"42310","ENSG00000202229",0,0,0,0,0,1,0,0,0,0
"42311","ENSG00000215277",6,3,7,6,6,21,25,12,19,24
"42312","ENSG00000240131",0,0,0,0,0,0,0,0,0,0
"42313","ENSG00000252347",0,0,0,0,0,0,0,3,3,1
"42314","ENSG00000215271",269,266,330,256,330,773,871,307,792,565
"42315","ENSG00000270433",0,2,2,1,0,1,6,0,0,1
"42316","ENSG00000235194",199,222,158,162,197,296,261,217,329,331
"42317","ENSG00000129473",1148,1084,1073,911,988,1358,1120,620,817,816
"42318","ENSG00000258643",22,23,13,26,21,51,51,14,30,45
"42319","ENSG00000100836",2479,2287,1773,2100,1976,2120,1585,650,2164,2306
"42320","ENSG00000092096",3862,3614,2293,2474,2684,295,640,101,452,475
"42321","ENSG00000100842",6662,6465,4570,4474,4692,375,628,135,271,269
"42322","ENSG00000259018",0,0,0,0,0,0,0,0,0,0
"42323","ENSG00000166090",1,0,0,0,0,0,3,0,0,0
"42324","ENSG00000166091",1250,1232,726,930,673,47,93,53,51,52
"42325","ENSG00000197616",2,0,2,2,5,0,0,4,0,0
"42326","ENSG00000199157",0,0,0,0,0,0,0,0,0,0
"42327","ENSG00000092054",1,0,1,0,1,1,0,2,0,0
"42328","ENSG00000258444",0,0,0,0,0,0,0,0,0,0
"42329","ENSG00000215991",0,0,0,0,0,0,0,0,0,0
"42330","ENSG00000129460",563,697,539,514,649,720,560,190,586,442
"42331","ENSG00000157306",9,18,14,9,11,112,78,19,28,31
"42332","ENSG00000136367",64,88,71,63,90,189,235,56,105,118
"42333","ENSG00000273618",0,0,2,1,0,0,0,0,0,3
"42334","ENSG00000259431",254,265,171,193,173,619,319,65,255,135
"42335","ENSG00000213983",298,379,294,259,258,1143,887,225,945,852
"42336","ENSG00000258727",7,11,12,7,9,156,96,9,29,9
"42337","ENSG00000092051",2,1,1,0,1,19,36,5,6,3
"42338","ENSG00000274002",0,0,0,0,0,13,6,0,0,0
"42339","ENSG00000100867",5,1,1,5,0,40,4,0,6,9
"42340","ENSG00000258464",0,0,0,0,0,0,0,6,0,0
"42341","ENSG00000259043",0,0,0,0,0,0,0,0,0,0
"42342","ENSG00000270618",0,0,0,0,0,0,0,0,0,0
"42343","ENSG00000222931",0,0,0,0,0,0,0,0,0,0
"42344","ENSG00000258887",0,0,0,0,0,0,0,0,0,0
"42345","ENSG00000285727",0,1,0,0,0,2,0,2,0,1
"42346","ENSG00000259334",0,0,1,0,0,0,0,0,0,0
"42347","ENSG00000215256",463,455,402,406,640,284,316,136,308,265
"42348","ENSG00000157326",404,312,292,315,257,378,356,83,418,235
"42349","ENSG00000187630",412,148,271,313,320,419,300,34,463,346
"42350","ENSG00000285467",0,2,0,0,3,2,7,2,1,1
"42351","ENSG00000286931",9,10,9,9,5,9,5,0,2,4
"42352","ENSG00000225766",0,3,5,1,1,0,4,0,2,1
"42353","ENSG00000186648",93,100,83,47,82,96,206,36,154,132
"42354","ENSG00000100884",0,0,0,3,0,0,1,0,0,0
"42355","ENSG00000129535",36,50,19,20,27,26,38,7,52,25
"42356","ENSG00000100889",772,520,447,396,453,783,746,192,516,353
"42357","ENSG00000100897",1555,1729,1517,1345,1377,1683,1590,762,1780,1615
"42358","ENSG00000259371",0,0,0,0,0,0,0,0,1,0
"42359","ENSG00000139914",1,0,4,1,3,1,4,0,5,2
"42360","ENSG00000092010",1901,2217,1986,1544,1724,3675,2146,1272,4142,2643
"42361","ENSG00000100908",214,224,223,156,145,290,221,70,265,233
"42362","ENSG00000259321",7,9,8,6,7,7,7,1,15,10
"42363","ENSG00000100911",1375,1337,1112,1067,943,3359,2081,777,3173,1774
"42364","ENSG00000283856",0,0,0,0,0,0,0,0,0,0
"42365","ENSG00000092098",48,55,52,41,45,86,32,23,82,72
"42366","ENSG00000259529",19,12,9,8,8,36,20,3,14,18
"42367","ENSG00000199804",16,8,7,9,13,13,11,2,15,6
"42368","ENSG00000213928",96,102,116,85,125,271,161,80,344,296
"42369","ENSG00000100918",1486,1388,1231,1429,1220,513,726,164,2099,2055
"42370","ENSG00000196497",13,21,24,27,15,28,8,0,20,19
"42371","ENSG00000259522",1,0,0,0,1,0,0,0,0,0
"42372","ENSG00000287765",0,0,0,0,0,0,0,0,0,0
"42373","ENSG00000100926",268,269,223,222,217,194,123,22,95,90
"42374","ENSG00000254692",0,0,0,0,0,0,0,0,0,0
"42375","ENSG00000276698",10,13,9,10,9,13,8,3,7,10
"42376","ENSG00000278784",70,86,58,84,99,65,40,41,106,63
"42377","ENSG00000139908",45,52,55,74,69,49,31,7,32,22
"42378","ENSG00000254505",54,63,43,43,77,48,28,15,44,44
"42379","ENSG00000260669",27,19,13,24,20,12,14,7,13,13
"42380","ENSG00000213920",0,0,2,3,1,2,4,0,0,3
"42381","ENSG00000255526",0,0,1,0,2,0,0,0,0,0
"42382","ENSG00000129559",857,884,719,669,712,982,779,291,1176,741
"42383","ENSG00000100938",965,1095,924,863,812,1374,1030,549,1292,1062
"42384","ENSG00000092330",1209,1480,1198,1047,1117,1010,991,355,921,682
"42385","ENSG00000092295",22,32,30,43,32,24,14,0,7,10
"42386","ENSG00000100949",954,869,841,711,577,1174,961,324,1067,856
"42387","ENSG00000288044",19,40,25,27,20,11,6,12,16,42
"42388","ENSG00000286825",8,2,11,5,15,5,0,0,0,4
"42389","ENSG00000157379",835,1167,682,658,795,714,533,363,675,668
"42390","ENSG00000196943",757,780,788,673,737,1000,765,194,441,397
"42391","ENSG00000136305",0,0,0,0,0,2,0,0,0,1
"42392","ENSG00000213906",17,14,22,14,16,67,29,12,9,9
"42393","ENSG00000213903",100,82,70,73,64,366,247,44,87,68
"42394","ENSG00000129467",35,2,5,7,8,15,125,7,21,31
"42395","ENSG00000258973",0,0,0,0,0,0,2,0,0,0
"42396","ENSG00000129465",19,16,14,7,15,49,101,13,77,68
"42397","ENSG00000283290",0,0,0,0,0,0,0,0,0,0
"42398","ENSG00000100968",2600,2104,1165,1642,1608,1727,2325,1137,2528,2523
"42399","ENSG00000205978",925,893,868,817,1011,511,815,728,522,662
"42400","ENSG00000139899",83,71,46,61,43,91,48,15,64,35
"42401","ENSG00000100441",1748,1656,1630,1479,1673,1693,1479,627,1014,907
"42402","ENSG00000100445",229,194,180,199,151,221,139,25,174,209
"42403","ENSG00000258744",100,89,101,81,117,155,98,73,77,81
"42404","ENSG00000092009",1,0,0,0,1,2,3,5,0,0
"42405","ENSG00000100448",0,0,0,0,0,4,0,0,1,0
"42406","ENSG00000258657",55,34,38,45,17,374,173,212,118,218
"42407","ENSG00000100450",1,0,0,1,0,0,0,4,2,2
"42408","ENSG00000100453",5,7,9,14,5,107,32,17,25,45
"42409","ENSG00000168952",213,663,643,319,544,271,226,354,288,631
"42410","ENSG00000288100",4,3,4,3,11,0,12,5,5,8
"42411","ENSG00000287481",1,0,1,1,0,3,3,1,3,2
"42412","ENSG00000258098",0,0,1,2,2,0,1,1,0,2
"42413","ENSG00000257179",2,5,2,0,1,2,0,0,1,0
"42414","ENSG00000258275",0,0,0,0,0,0,0,0,0,0
"42415","ENSG00000257976",0,2,1,8,0,6,37,16,3,0
"42416","ENSG00000257986",0,0,0,0,0,0,0,0,0,1
"42417","ENSG00000212270",0,0,0,0,0,0,0,0,0,0
"42418","ENSG00000279521",0,0,0,0,0,0,0,0,0,0
"42419","ENSG00000285633",0,0,0,0,0,0,0,0,0,0
"42420","ENSG00000257503",0,0,0,0,0,0,0,0,0,0
"42421","ENSG00000139910",409,390,450,417,692,1,0,4,3,1
"42422","ENSG00000262119",5,9,8,9,20,0,0,0,0,0
"42423","ENSG00000257842",1,1,0,0,1,0,0,2,0,0
"42424","ENSG00000258081",0,0,1,0,0,0,0,2,0,0
"42425","ENSG00000257845",0,0,0,0,0,0,0,0,0,0
"42426","ENSG00000257185",1,0,0,1,0,0,0,3,0,0
"42427","ENSG00000286479",0,0,0,0,0,0,0,0,0,0
"42428","ENSG00000257612",0,0,0,0,0,0,0,0,1,0
"42429","ENSG00000265165",0,0,0,0,0,0,0,0,0,0
"42430","ENSG00000258932",0,0,0,0,0,0,0,0,0,0
"42431","ENSG00000258548",0,0,0,0,0,0,1,0,0,0
"42432","ENSG00000264657",0,0,0,0,0,0,0,0,0,0
"42433","ENSG00000197358",5,11,5,12,2,22,43,8,10,8
"42434","ENSG00000257869",0,0,0,0,0,0,0,0,0,0
"42435","ENSG00000240179",0,0,0,0,0,0,0,7,0,0
"42436","ENSG00000258175",0,0,0,0,0,0,0,0,0,0
"42437","ENSG00000257662",0,0,0,0,0,0,0,0,0,0
"42438","ENSG00000258282",0,0,0,1,0,0,0,0,0,0
"42439","ENSG00000257126",0,0,0,0,1,0,0,0,0,0
"42440","ENSG00000176165",3,3,2,0,3,0,0,0,0,0
"42441","ENSG00000186960",0,0,0,0,0,0,1,4,0,1
"42442","ENSG00000257056",0,0,0,0,0,0,0,0,0,0
"42443","ENSG00000257748",0,0,0,0,0,0,0,0,0,0
"42444","ENSG00000258038",0,1,0,0,0,0,1,3,2,3
"42445","ENSG00000258065",0,0,0,0,0,0,0,0,0,0
"42446","ENSG00000257523",0,0,0,0,0,0,0,2,0,0
"42447","ENSG00000207164",0,0,0,0,0,0,0,0,0,0
"42448","ENSG00000258028",0,0,0,0,0,0,0,0,0,0
"42449","ENSG00000252065",0,0,0,0,0,0,0,0,0,0
"42450","ENSG00000257522",4,23,4,4,10,0,0,4,0,0
"42451","ENSG00000258107",0,0,0,0,0,0,0,0,0,0
"42452","ENSG00000286040",0,0,2,0,0,0,0,4,0,0
"42453","ENSG00000212518",0,0,0,0,0,0,0,0,0,0
"42454","ENSG00000184304",522,552,590,360,708,1061,583,361,699,715
"42455","ENSG00000257120",0,0,0,0,0,0,0,2,4,0
"42456","ENSG00000252686",0,0,0,0,0,0,0,0,0,2
"42457","ENSG00000287142",0,0,0,1,0,3,9,0,5,0
"42458","ENSG00000257904",0,0,0,0,0,3,1,0,1,0
"42459","ENSG00000248975",0,0,0,0,0,0,0,0,0,0
"42460","ENSG00000240201",0,0,0,0,0,0,0,0,0,0
"42461","ENSG00000279032",0,0,0,0,0,0,0,0,0,0
"42462","ENSG00000257636",0,0,0,0,0,0,0,1,0,0
"42463","ENSG00000278587",0,0,0,0,0,0,0,0,0,0
"42464","ENSG00000258350",0,0,0,0,0,0,0,0,0,0
"42465","ENSG00000092140",483,727,838,558,874,685,314,225,297,298
"42466","ENSG00000092108",1472,1789,1772,1416,1787,1580,1077,631,1268,970
"42467","ENSG00000258648",3,1,10,0,9,3,0,0,0,4
"42468","ENSG00000258558",2,0,2,1,1,5,0,0,0,7
"42469","ENSG00000243855",0,0,0,0,0,0,0,0,0,0
"42470","ENSG00000240513",0,0,0,0,0,0,0,0,0,0
"42471","ENSG00000213867",0,1,0,0,0,0,0,0,0,0
"42472","ENSG00000100473",14,42,15,22,24,10,4,9,6,3
"42473","ENSG00000258525",3,3,2,0,13,13,0,2,0,1
"42474","ENSG00000196792",894,990,1037,835,1043,868,640,371,585,519
"42475","ENSG00000258886",0,0,0,0,0,0,0,0,0,0
"42476","ENSG00000207952",1,1,1,0,0,0,0,0,0,0
"42477","ENSG00000258968",1,3,4,2,0,0,1,0,0,0
"42478","ENSG00000100478",230,262,178,204,229,229,210,131,224,180
"42479","ENSG00000092148",3528,4509,4600,3722,4774,3613,2387,1009,1725,1658
"42480","ENSG00000258640",2,0,1,0,2,0,0,0,2,2
"42481","ENSG00000207440",0,1,0,1,1,0,0,0,0,0
"42482","ENSG00000202402",0,0,0,0,0,0,0,0,0,0
"42483","ENSG00000257831",11,9,12,7,14,16,6,0,5,1
"42484","ENSG00000199291",0,0,0,0,0,0,0,0,0,0
"42485","ENSG00000129493",1528,2198,2337,1644,1953,1797,1151,677,929,823
"42486","ENSG00000283016",5,1,5,2,0,2,5,0,2,2
"42487","ENSG00000203546",5,11,9,4,7,10,11,6,20,3
"42488","ENSG00000250365",12,15,13,18,22,15,9,13,5,23
"42489","ENSG00000129480",122,201,224,161,187,200,110,72,119,130
"42490","ENSG00000239323",0,0,0,0,0,0,0,0,0,0
"42491","ENSG00000214943",0,3,0,0,0,0,0,0,0,0
"42492","ENSG00000151413",289,460,396,361,366,406,259,218,297,225
"42493","ENSG00000258196",0,0,0,0,0,0,0,0,0,0
"42494","ENSG00000257155",0,0,0,0,0,0,0,0,0,0
"42495","ENSG00000223087",0,0,0,0,0,0,0,0,3,0
"42496","ENSG00000207412",0,0,0,0,0,0,0,0,0,0
"42497","ENSG00000257472",0,0,1,1,0,0,0,1,0,0
"42498","ENSG00000258474",0,6,2,1,1,0,0,0,0,0
"42499","ENSG00000275002",0,0,0,0,0,0,0,0,0,0
"42500","ENSG00000258386",0,0,0,0,0,0,0,0,0,0
"42501","ENSG00000258655",62,118,71,74,78,190,280,104,160,130
"42502","ENSG00000100852",1343,1943,2282,1539,2307,3036,1390,739,950,950
"42503","ENSG00000285608",5,0,5,4,3,0,0,0,2,7
"42504","ENSG00000286527",3,1,0,0,2,2,2,8,1,0
"42505","ENSG00000201654",0,0,0,0,0,0,1,0,0,1
"42506","ENSG00000202337",1,4,2,5,0,0,1,6,0,0
"42507","ENSG00000258619",0,0,0,0,0,0,0,2,0,0
"42508","ENSG00000259086",1,10,2,1,4,3,9,2,1,0
"42509","ENSG00000151320",121,130,118,75,59,1128,310,566,555,236
"42510","ENSG00000258580",5,17,8,5,2,21,10,16,22,6
"42511","ENSG00000278746",0,0,0,0,0,0,0,2,2,0
"42512","ENSG00000259045",1,13,5,3,2,9,38,34,5,10
"42513","ENSG00000280281",0,0,0,1,0,1,0,2,0,0
"42514","ENSG00000151322",38,37,7,7,13,20,10,19,29,20
"42515","ENSG00000287153",0,0,0,0,0,0,0,5,0,0
"42516","ENSG00000287777",0,0,0,0,0,0,0,2,0,0
"42517","ENSG00000129521",941,139,37,16,10,70,548,482,383,609
"42518","ENSG00000258897",0,0,0,0,0,0,0,4,3,2
"42519","ENSG00000223593",1,5,0,0,0,2,0,0,0,2
"42520","ENSG00000165389",2172,3197,2739,2220,2341,4010,2232,1725,2479,1806
"42521","ENSG00000237450",0,1,0,0,0,0,0,0,0,0
"42522","ENSG00000129518",587,944,734,650,740,881,855,471,915,703
"42523","ENSG00000279423",2,7,1,1,1,0,5,1,1,2
"42524","ENSG00000259002",2,0,0,1,0,0,0,0,1,0
"42525","ENSG00000206596",0,1,0,0,0,0,2,0,0,0
"42526","ENSG00000206588",0,0,0,0,0,0,0,0,2,0
"42527","ENSG00000259135",0,0,0,0,0,0,0,0,0,0
"42528","ENSG00000129515",2087,2809,2635,1874,2483,3666,2007,1440,2500,1876
"42529","ENSG00000240463",15,25,8,25,9,23,38,7,6,14
"42530","ENSG00000275978",0,0,0,0,0,0,0,0,0,0
"42531","ENSG00000253003",0,0,0,0,0,0,0,0,0,0
"42532","ENSG00000241582",0,0,0,0,0,0,0,0,0,0
"42533","ENSG00000165410",1305,1301,1388,1049,1386,1001,929,751,1175,894
"42534","ENSG00000243824",1,4,1,2,1,6,11,0,7,1
"42535","ENSG00000198604",1408,1801,2197,1298,1930,1739,984,511,941,1057
"42536","ENSG00000251726",0,0,0,0,0,0,0,0,1,0
"42537","ENSG00000258738",65,134,91,70,107,45,28,27,20,45
"42538","ENSG00000258704",14,24,25,17,28,33,38,39,25,26
"42539","ENSG00000258493",0,0,0,0,0,0,0,0,0,0
"42540","ENSG00000226677",7,8,7,4,6,5,6,7,2,4
"42541","ENSG00000100883",1407,1747,1655,1442,1643,2273,1831,874,1708,1281
"42542","ENSG00000151327",1238,1598,1516,1237,1222,3926,3195,2452,4218,3495
"42543","ENSG00000092020",644,922,983,769,938,560,291,350,459,428
"42544","ENSG00000279434",23,28,13,24,28,23,22,12,44,56
"42545","ENSG00000100890",203,272,268,201,273,378,171,151,231,203
