"","gene","msc_11_S11.readcounts","msc_12_S12.readcounts","msc_13_S13.readcounts","msc_14_S14.readcounts","msc_15_S15.readcounts"
"49167","ENSG00000263219",1,0,3,1,2
"49168","ENSG00000274363",2,1,2,1,0
"49169","ENSG00000132388",1254,1421,1374,1134,850
"49170","ENSG00000261868",0,0,1,2,3
"49171","ENSG00000263882",0,0,0,0,0
"49172","ENSG00000182557",2,0,1,1,0
"49173","ENSG00000262823",0,0,0,0,0
"49174","ENSG00000229782",0,0,0,0,0
"49175","ENSG00000183018",24,16,3,1,3
"49176","ENSG00000132382",2002,1276,1281,1319,1452
"49177","ENSG00000167741",0,0,0,0,1
"49178","ENSG00000262921",0,0,1,0,0
"49179","ENSG00000262519",7,3,3,7,5
"49180","ENSG00000188176",7,4,15,9,15
"49181","ENSG00000261863",0,0,0,0,0
"49182","ENSG00000222429",0,0,0,0,0
"49183","ENSG00000161905",1,11,6,0,1
"49184","ENSG00000141456",1973,2075,2606,2112,2064
"49185","ENSG00000235085",0,0,0,0,0
"49186","ENSG00000244184",2,1,0,2,3
"49187","ENSG00000213939",39,25,40,42,32
"49188","ENSG00000141480",191,219,173,282,270
"49189","ENSG00000161920",263,266,371,358,334
"49190","ENSG00000261898",1,0,0,1,2
"49191","ENSG00000161921",161,42,49,176,104
"49192","ENSG00000141497",14,0,4,24,11
"49193","ENSG00000142484",0,0,0,0,0
"49194","ENSG00000182853",1,8,2,8,3
"49195","ENSG00000280254",25,53,34,29,29
"49196","ENSG00000182327",5,11,9,4,12
"49197","ENSG00000142507",1682,1907,2228,2256,1859
"49198","ENSG00000262165",0,1,8,6,6
"49199","ENSG00000129219",408,573,691,694,581
"49200","ENSG00000141503",2734,2518,2831,2894,2816
"49201","ENSG00000230201",0,0,0,0,0
"49202","ENSG00000264113",0,0,0,0,0
"49203","ENSG00000108556",13,22,62,5,17
"49204","ENSG00000205710",4,13,15,6,7
"49205","ENSG00000185245",8,21,13,10,23
"49206","ENSG00000108528",1714,1462,2200,2209,2153
"49207","ENSG00000108523",2951,2964,3907,3487,2769
"49208","ENSG00000108518",13052,9302,10459,11737,9263
"49209","ENSG00000108515",114,116,108,129,65
"49210","ENSG00000091640",1192,1116,1265,1456,1348
"49211","ENSG00000108509",1095,1099,1666,1510,1596
"49212","ENSG00000262429",0,0,0,0,0
"49213","ENSG00000274300",0,0,1,0,0
"49214","ENSG00000278517",0,0,0,0,0
"49215","ENSG00000234203",0,0,0,0,0
"49216","ENSG00000262678",3,3,9,5,3
"49217","ENSG00000262227",7,9,23,8,5
"49218","ENSG00000196388",57,118,119,52,51
"49219","ENSG00000129250",3461,2977,5761,5753,7451
"49220","ENSG00000227495",3,0,0,0,2
"49221","ENSG00000132517",0,1,0,0,0
"49222","ENSG00000262495",1,0,0,0,0
"49223","ENSG00000262693",0,0,0,0,0
"49224","ENSG00000180787",51,117,46,48,43
"49225","ENSG00000167840",78,128,112,102,85
"49226","ENSG00000234327",29,65,56,46,25
"49227","ENSG00000129204",29,35,22,27,17
"49228","ENSG00000262855",0,0,0,0,0
"49229","ENSG00000180626",107,127,67,46,45
"49230","ENSG00000261879",8,4,11,19,14
"49231","ENSG00000161929",0,0,1,3,0
"49232","ENSG00000263164",0,0,3,3,2
"49233","ENSG00000029725",1275,1446,1360,1373,1274
"49234","ENSG00000108559",811,529,517,581,404
"49235","ENSG00000263220",1,0,0,0,0
"49236","ENSG00000129197",513,680,584,467,474
"49237","ENSG00000263272",13,11,12,14,16
"49238","ENSG00000108561",2923,2005,1667,2325,1687
"49239","ENSG00000005100",1852,1485,1274,1387,1289
"49240","ENSG00000262099",0,0,0,0,0
"49241","ENSG00000072849",929,866,1007,1042,882
"49242","ENSG00000167842",305,287,312,288,201
"49243","ENSG00000091592",2,4,1,2,0
"49244","ENSG00000286190",36,81,183,105,127
"49245","ENSG00000282980",0,0,0,0,0
"49246","ENSG00000286356",0,0,0,0,0
"49247","ENSG00000262961",0,0,0,0,0
"49248","ENSG00000284837",0,0,0,0,0
"49249","ENSG00000285471",0,0,0,0,0
"49250","ENSG00000179314",36,54,59,25,53
"49251","ENSG00000262231",0,0,0,0,0
"49252","ENSG00000206618",0,0,0,0,0
"49253","ENSG00000262609",0,0,0,0,0
"49254","ENSG00000285593",0,0,0,0,0
"49255","ENSG00000129221",1,0,0,0,0
"49256","ENSG00000262818",0,0,0,0,0
"49257","ENSG00000129195",404,14,6,288,167
"49258","ENSG00000091622",33,58,49,24,28
"49259","ENSG00000274860",0,0,0,0,0
"49260","ENSG00000198920",348,268,297,290,244
"49261","ENSG00000200914",1,0,0,0,1
"49262","ENSG00000282936",41,17,24,37,31
"49263","ENSG00000129235",627,536,604,609,433
"49264","ENSG00000108590",79,92,135,120,85
"49265","ENSG00000256806",27,26,72,53,41
"49266","ENSG00000261996",0,1,0,3,0
"49267","ENSG00000264468",0,0,0,0,0
"49268","ENSG00000283301",0,0,0,0,0
"49269","ENSG00000274114",0,2,0,0,1
"49270","ENSG00000141485",0,1,0,0,0
"49271","ENSG00000262990",0,0,0,0,0
"49272","ENSG00000244283",0,0,0,0,0
"49273","ENSG00000132530",1194,507,824,1533,659
"49274","ENSG00000279296",32,31,21,20,9
"49275","ENSG00000177294",193,258,44,31,12
"49276","ENSG00000167858",23,43,11,1,0
"49277","ENSG00000262943",4,2,0,1,0
"49278","ENSG00000215067",69,129,160,122,86
"49279","ENSG00000262503",0,0,0,0,0
"49280","ENSG00000263316",1,0,2,0,0
"49281","ENSG00000267047",0,0,0,0,0
"49282","ENSG00000262089",24,51,75,35,41
"49283","ENSG00000108839",39,46,85,63,49
"49284","ENSG00000219200",119,110,111,108,116
"49285","ENSG00000161939",0,0,0,0,0
"49286","ENSG00000258315",3,8,5,5,2
"49287","ENSG00000267532",1,4,2,0,2
"49288","ENSG00000284112",0,0,0,0,0
"49289","ENSG00000284027",0,0,0,0,0
"49290","ENSG00000161940",2,7,3,5,1
"49291","ENSG00000174327",314,407,245,297,201
"49292","ENSG00000174326",13,33,4,10,2
"49293","ENSG00000262067",0,0,0,0,0
"49294","ENSG00000132514",0,0,0,0,0
"49295","ENSG00000161944",0,0,0,0,0
"49296","ENSG00000213876",0,0,0,0,0
"49297","ENSG00000141505",4,5,3,5,1
"49298","ENSG00000132535",469,478,1177,688,724
"49299","ENSG00000279812",2,2,0,2,2
"49300","ENSG00000072778",1877,1279,2592,2150,2083
"49301","ENSG00000199053",1,0,0,0,1
"49302","ENSG00000004975",2282,2298,3224,3025,3144
"49303","ENSG00000040633",2185,2821,3326,2684,2258
"49304","ENSG00000170296",122,192,364,227,196
"49305","ENSG00000262526",0,0,0,0,0
"49306","ENSG00000279641",13,13,14,10,8
"49307","ENSG00000175826",2069,2320,3145,2635,2687
"49308","ENSG00000262302",0,0,0,0,0
"49309","ENSG00000170291",767,748,909,761,713
"49310","ENSG00000181885",22,21,44,43,44
"49311","ENSG00000202251",0,0,0,0,0
"49312","ENSG00000181856",9,20,15,11,9
"49313","ENSG00000263342",0,0,0,0,0
"49314","ENSG00000006047",10,12,7,10,7
"49315","ENSG00000132507",11870,8277,10575,9873,9804
"49316","ENSG00000132522",34,27,18,28,18
"49317","ENSG00000261915",0,0,0,0,0
"49318","ENSG00000215041",689,712,681,578,708
"49319","ENSG00000224647",0,3,0,1,0
"49320","ENSG00000072818",11,72,50,36,34
"49321","ENSG00000213859",178,238,317,266,253
"49322","ENSG00000263171",0,0,0,0,0
"49323","ENSG00000182896",0,0,0,0,0
"49324","ENSG00000174292",9,17,6,17,26
"49325","ENSG00000187838",7,4,2,8,5
"49326","ENSG00000262481",8,5,2,1,2
"49327","ENSG00000205544",190,330,404,389,365
"49328","ENSG00000169992",1545,1900,2485,2375,2073
"49329","ENSG00000262880",0,0,0,0,0
"49330","ENSG00000181323",1,0,0,0,0
"49331","ENSG00000184560",1,0,0,0,0
"49332","ENSG00000283439",0,0,0,0,0
"49333","ENSG00000286007",0,0,0,0,0
"49334","ENSG00000181284",142,162,316,251,248
"49335","ENSG00000262624",0,0,0,0,0
"49336","ENSG00000161958",5,5,6,1,0
"49337","ENSG00000263301",4,6,0,0,0
"49338","ENSG00000272884",0,0,0,0,0
"49339","ENSG00000170175",96,219,301,230,221
"49340","ENSG00000174282",3106,4216,5219,4086,4355
"49341","ENSG00000259224",1,0,0,0,0
"49342","ENSG00000181222",7565,7686,7348,8064,7336
"49343","ENSG00000201489",0,0,0,0,0
"49344","ENSG00000239697",392,837,928,906,707
"49345","ENSG00000248871",1,0,0,1,0
"49346","ENSG00000276384",1,1,1,1,1
"49347","ENSG00000161955",68,62,73,41,38
"49348","ENSG00000161956",546,519,610,640,589
"49349","ENSG00000277957",2,2,2,1,0
"49350","ENSG00000161960",137,61,24,87,65
"49351","ENSG00000264772",0,0,0,0,0
"49352","ENSG00000209582",0,0,0,0,0
"49353","ENSG00000238917",0,0,0,0,0
"49354","ENSG00000277985",0,0,0,0,0
"49355","ENSG00000129226",0,3,0,2,2
"49356","ENSG00000233223",68,87,169,121,145
"49357","ENSG00000129255",1711,1163,1827,2161,2024
"49358","ENSG00000129194",20,20,15,11,17
"49359","ENSG00000129245",1629,1947,2094,1863,1845
"49360","ENSG00000129214",13,18,36,10,6
"49361","ENSG00000141504",689,1352,1801,1256,1338
"49362","ENSG00000129244",23,27,204,77,147
"49363","ENSG00000141510",1831,1606,2005,1528,1825
"49364","ENSG00000141499",314,222,252,290,233
"49365","ENSG00000108947",174,307,416,339,540
"49366","ENSG00000183914",3,12,4,2,4
"49367","ENSG00000240480",14,2,9,11,13
"49368","ENSG00000132510",876,1533,1798,814,1087
"49369","ENSG00000167874",7,10,19,3,6
"49370","ENSG00000183011",470,569,690,674,573
"49371","ENSG00000182224",16,23,8,14,15
"49372","ENSG00000280046",15,11,9,13,5
"49373","ENSG00000170004",5636,6862,10373,8001,8517
"49374","ENSG00000252835",0,2,1,0,0
"49375","ENSG00000179859",46,88,113,53,50
"49376","ENSG00000170049",36,10,18,20,18
"49377","ENSG00000262730",0,0,0,0,0
"49378","ENSG00000170043",2137,2655,3826,3179,3193
"49379","ENSG00000170037",701,1162,1165,1142,1056
"49380","ENSG00000262492",1,0,0,0,0
"49381","ENSG00000132518",1,1,0,0,0
"49382","ENSG00000279174",0,0,0,0,1
"49383","ENSG00000179593",5,0,1,1,0
"49384","ENSG00000263427",0,0,0,0,0
"49385","ENSG00000275011",0,0,0,0,0
"49386","ENSG00000179477",0,0,0,0,0
"49387","ENSG00000214999",0,0,0,0,0
"49388","ENSG00000264005",0,0,0,0,0
"49389","ENSG00000179148",0,0,0,0,0
"49390","ENSG00000179111",9,4,0,3,2
"49391","ENSG00000179094",1654,1138,2069,1609,2167
"49392","ENSG00000284117",0,0,0,0,0
"49393","ENSG00000263620",0,0,0,0,0
"49394","ENSG00000220205",1202,1678,3026,1727,2190
"49395","ENSG00000179029",231,332,511,331,326
"49396","ENSG00000200463",0,0,0,0,0
"49397","ENSG00000266824",2,0,1,3,2
"49398","ENSG00000283160",0,0,0,0,0
"49399","ENSG00000196544",212,350,425,344,430
"49400","ENSG00000279152",0,0,0,0,0
"49401","ENSG00000271002",1,0,3,2,1
"49402","ENSG00000178999",596,71,59,318,234
"49403","ENSG00000178977",8,8,49,14,39
"49404","ENSG00000178971",340,296,284,309,485
"49405","ENSG00000178921",1428,725,737,891,877
"49406","ENSG00000269947",7,4,6,2,4
"49407","ENSG00000125434",186,287,368,242,163
"49408","ENSG00000108961",81,54,76,77,71
"49409","ENSG00000271029",2,1,2,5,2
"49410","ENSG00000198844",0,0,0,0,0
"49411","ENSG00000226871",0,0,0,0,0
"49412","ENSG00000212206",1,1,0,0,0
"49413","ENSG00000266279",0,0,0,0,0
"49414","ENSG00000184650",0,0,0,0,0
"49415","ENSG00000184619",21,17,21,16,18
"49416","ENSG00000265749",10,6,19,17,14
"49417","ENSG00000263809",0,0,0,0,0
"49418","ENSG00000161970",2080,2760,2526,2676,2004
"49419","ENSG00000189051",0,0,0,0,2
"49420","ENSG00000166579",813,1015,934,784,737
"49421","ENSG00000133026",13641,6917,8857,14940,18608
"49422","ENSG00000252363",0,0,0,0,0
"49423","ENSG00000270606",0,0,0,0,0
"49424","ENSG00000244604",8,5,19,20,16
"49425","ENSG00000161973",0,1,0,0,0
"49426","ENSG00000183318",0,0,0,0,0
"49427","ENSG00000185156",1,0,0,1,0
"49428","ENSG00000276231",2,3,1,0,2
"49429","ENSG00000141506",14,8,1,1,0
"49430","ENSG00000266389",0,1,0,0,0
"49431","ENSG00000265975",2,0,0,0,0
"49432","ENSG00000065320",11,2,15,5,9
"49433","ENSG00000262966",0,0,0,0,0
"49434","ENSG00000273816",0,0,0,1,0
"49435","ENSG00000170310",489,454,732,598,526
"49436","ENSG00000263708",0,0,0,0,0
"49437","ENSG00000225751",0,0,0,0,1
"49438","ENSG00000262815",0,0,0,0,0
"49439","ENSG00000263051",0,0,0,0,0
"49440","ENSG00000271851",34,18,54,23,31
"49441","ENSG00000166596",0,2,1,0,1
"49442","ENSG00000241654",0,0,0,0,0
"49443","ENSG00000265349",0,0,0,0,0
"49444","ENSG00000154914",25,24,18,21,25
"49445","ENSG00000262296",0,0,0,0,0
"49446","ENSG00000282882",0,0,0,0,0
"49447","ENSG00000184544",0,0,0,0,0
"49448","ENSG00000278944",0,0,0,0,0
"49449","ENSG00000214978",0,0,0,0,0
"49450","ENSG00000283025",0,0,0,0,0
"49451","ENSG00000065325",3,0,0,2,3
"49452","ENSG00000265593",0,0,1,1,0
"49453","ENSG00000109047",38,32,18,4,19
"49454","ENSG00000007237",10913,5939,12135,10814,13269
"49455","ENSG00000242692",9,4,18,10,7
"49456","ENSG00000273388",0,0,0,0,0
"49457","ENSG00000006788",0,0,0,0,0
"49458","ENSG00000264067",1,0,0,0,0
"49459","ENSG00000272736",0,0,0,0,0
"49460","ENSG00000272975",0,0,0,0,0
"49461","ENSG00000133020",0,0,0,0,0
"49462","ENSG00000264424",0,0,0,0,0
"49463","ENSG00000109061",0,0,0,0,0
"49464","ENSG00000125414",0,0,0,0,0
"49465","ENSG00000214970",0,0,0,0,0
"49466","ENSG00000109063",31,19,18,18,11
"49467","ENSG00000261433",0,0,0,1,0
"49468","ENSG00000133028",1064,1073,908,1025,691
"49469","ENSG00000263388",0,0,0,0,0
"49470","ENSG00000170222",230,270,297,355,220
"49471","ENSG00000187824",216,240,275,285,250
"49472","ENSG00000264176",4,8,5,6,6
"49473","ENSG00000263400",25,23,51,47,49
"49474","ENSG00000285220",0,0,2,2,0
"49475","ENSG00000264016",0,3,4,2,4
"49476","ENSG00000240813",0,0,0,0,0
"49477","ENSG00000266114",0,0,0,0,0
"49478","ENSG00000284876",0,0,0,0,0
"49479","ENSG00000263429",0,0,0,0,0
"49480","ENSG00000279542",0,0,0,0,0
"49481","ENSG00000233670",0,0,0,0,0
"49482","ENSG00000263508",0,2,1,1,0
"49483","ENSG00000207242",0,0,0,0,0
"49484","ENSG00000244753",0,0,2,0,1
"49485","ENSG00000243346",0,0,0,0,0
"49486","ENSG00000285541",0,0,0,0,0
"49487","ENSG00000188803",0,0,0,0,0
"49488","ENSG00000264727",0,0,0,0,0
"49489","ENSG00000007174",8,8,10,29,13
"49490","ENSG00000263684",0,0,0,0,0
"49491","ENSG00000266368",3,0,0,2,1
"49492","ENSG00000154957",144,236,203,217,157
"49493","ENSG00000241185",0,1,0,1,0
"49494","ENSG00000065559",864,955,879,811,601
"49495","ENSG00000252707",0,0,0,0,0
"49496","ENSG00000266297",1,1,0,0,0
"49497","ENSG00000263648",2,1,0,1,0
"49498","ENSG00000265400",1,0,0,0,0
"49499","ENSG00000286617",0,0,0,0,0
"49500","ENSG00000179136",0,0,0,0,0
"49501","ENSG00000287462",0,0,0,0,0
"49502","ENSG00000141052",0,0,0,1,0
"49503","ENSG00000227274",0,0,0,0,0
"49504","ENSG00000265489",0,0,0,0,0
"49505","ENSG00000006740",10,12,21,11,11
"49506","ENSG00000265503",0,0,0,0,0
"49507","ENSG00000280168",0,0,0,0,0
"49508","ENSG00000277621",0,0,0,0,0
"49509","ENSG00000263707",0,0,0,0,0
"49510","ENSG00000006744",2543,2608,2466,2571,2302
"49511","ENSG00000273098",0,0,0,0,0
"49512","ENSG00000234634",0,0,0,0,0
"49513","ENSG00000153976",1,0,0,0,0
"49514","ENSG00000221698",0,0,0,0,0
"49515","ENSG00000236088",76,54,65,66,66
"49516","ENSG00000265494",0,0,0,0,0
"49517","ENSG00000233852",0,0,0,0,0
"49518","ENSG00000266744",0,0,0,0,0
"49519","ENSG00000141028",0,0,1,3,3
"49520","ENSG00000006695",435,321,390,438,371
"49521","ENSG00000252305",0,0,0,0,0
"49522","ENSG00000223510",0,0,1,2,3
"49523","ENSG00000262786",0,0,0,0,0
"49524","ENSG00000125430",1,0,0,0,0
"49525","ENSG00000266709",0,0,0,0,0
"49526","ENSG00000266378",0,0,0,0,0
"49527","ENSG00000230647",0,0,0,0,0
"49528","ENSG00000230897",42,29,39,69,23
"49529","ENSG00000226130",0,0,0,0,0
"49530","ENSG00000205325",0,0,0,0,0
"49531","ENSG00000238212",0,0,0,0,0
"49532","ENSG00000226156",0,0,0,0,0
"49533","ENSG00000232058",0,0,0,0,0
"49534","ENSG00000259944",0,0,0,0,0
"49535","ENSG00000287307",0,0,0,0,0
"49536","ENSG00000265163",1,0,0,0,0
"49537","ENSG00000109099",5978,5114,6142,10112,9504
"49538","ENSG00000265110",0,0,0,0,0
"49539","ENSG00000279660",8,1,15,19,14
"49540","ENSG00000265445",0,1,1,0,0
"49541","ENSG00000286792",1,0,0,0,0
"49542","ENSG00000230971",0,0,1,0,0
"49543","ENSG00000237377",0,0,0,0,0
"49544","ENSG00000125409",4,3,2,2,3
"49545","ENSG00000200437",0,0,0,0,0
"49546","ENSG00000279567",0,0,0,0,0
"49547","ENSG00000266667",0,0,0,0,0
"49548","ENSG00000239888",0,0,0,0,0
"49549","ENSG00000239704",0,0,0,0,1
"49550","ENSG00000259024",0,1,1,5,1
"49551","ENSG00000234324",1,0,5,1,0
"49552","ENSG00000175106",22,12,23,13,18
"49553","ENSG00000223878",2,0,1,3,3
"49554","ENSG00000266538",0,0,1,0,0
"49555","ENSG00000241322",4,14,2,2,1
"49556","ENSG00000251537",3,5,7,1,1
"49557","ENSG00000252129",0,0,0,0,0
"49558","ENSG00000223544",0,0,0,0,0
"49559","ENSG00000221926",377,990,1299,831,822
"49560","ENSG00000266261",1,0,0,1,1
"49561","ENSG00000108452",0,0,0,1,0
"49562","ENSG00000187607",179,157,234,164,171
"49563","ENSG00000255104",0,0,0,0,0
"49564","ENSG00000233966",48,24,14,46,29
"49565","ENSG00000214946",0,0,0,1,0
"49566","ENSG00000233002",0,0,0,0,1
"49567","ENSG00000267227",0,0,0,0,0
"49568","ENSG00000233193",0,0,0,0,0
"49569","ENSG00000227255",0,0,0,0,0
"49570","ENSG00000235430",0,0,0,0,0
"49571","ENSG00000251829",0,0,0,0,0
"49572","ENSG00000227018",0,0,5,1,0
"49573","ENSG00000179277",222,207,220,207,180
"49574","ENSG00000265519",121,129,125,149,107
"49575","ENSG00000276855",115,127,149,133,112
"49576","ENSG00000233090",0,0,0,0,0
"49577","ENSG00000237057",0,3,0,1,2
"49578","ENSG00000227790",0,2,1,0,0
"49579","ENSG00000170425",210,271,167,208,144
"49580","ENSG00000214941",404,552,768,861,612
"49581","ENSG00000011295",1069,1044,957,1011,883
"49582","ENSG00000275413",2,2,0,0,1
"49583","ENSG00000141027",2805,2252,3359,3165,2941
"49584","ENSG00000227782",2,1,5,0,1
"49585","ENSG00000243686",0,0,0,0,0
"49586","ENSG00000233979",0,0,0,0,0
"49587","ENSG00000252383",0,0,0,0,0
"49588","ENSG00000199674",0,0,0,0,0
"49589","ENSG00000239221",0,0,0,0,0
"49590","ENSG00000108474",71,111,111,113,64
"49591","ENSG00000221355",0,0,0,0,0
"49592","ENSG00000166582",20,36,21,36,16
"49593","ENSG00000170315",9717,12664,15577,12763,10640
"49594","ENSG00000265401",0,0,0,0,0
"49595","ENSG00000265095",4,10,4,1,14
"49596","ENSG00000264739",2,1,1,1,0
"49597","ENSG00000187688",4527,5775,5157,5264,4935
"49598","ENSG00000239203",0,3,0,0,2
"49599","ENSG00000175061",4447,6505,7395,7512,7793
"49600","ENSG00000277108",0,0,0,0,0
"49601","ENSG00000277370",0,0,0,0,0
"49602","ENSG00000266651",5,2,0,1,3
"49603","ENSG00000277512",0,0,0,0,0
"49604","ENSG00000181350",14,18,8,18,14
"49605","ENSG00000286743",1,12,3,0,1
"49606","ENSG00000141040",133,219,132,144,96
"49607","ENSG00000266803",0,0,0,0,0
"49608","ENSG00000235554",4,6,2,7,4
"49609","ENSG00000197566",100,128,140,127,99
"49610","ENSG00000264765",0,0,0,0,0
"49611","ENSG00000264359",0,0,0,0,0
"49612","ENSG00000231458",1,0,0,1,0
"49613","ENSG00000170160",14,9,2,0,0
"49614","ENSG00000266302",2,2,0,0,0
"49615","ENSG00000252446",0,0,0,0,0
"49616","ENSG00000276088",0,0,0,0,0
"49617","ENSG00000226478",0,1,0,1,1
"49618","ENSG00000188933",5,11,2,1,0
"49619","ENSG00000266129",0,0,0,0,0
"49620","ENSG00000272815",0,0,0,0,0
"49621","ENSG00000264673",1,1,0,0,0
"49622","ENSG00000288235",1,1,0,0,0
"49623","ENSG00000264729",0,0,0,0,0
"49624","ENSG00000264892",0,0,0,0,0
"49625","ENSG00000226145",0,0,0,0,0
"49626","ENSG00000227300",0,0,0,0,0
"49627","ENSG00000131885",1,0,0,0,0
"49628","ENSG00000205312",0,0,0,0,0
"49629","ENSG00000229749",0,0,0,0,0
"49630","ENSG00000283033",0,0,0,0,0
"49631","ENSG00000265853",0,0,0,0,0
"49632","ENSG00000128438",0,0,0,0,0
"49633","ENSG00000240505",0,0,0,0,0
"49634","ENSG00000230709",0,1,0,1,0
"49635","ENSG00000230969",0,0,0,0,0
"49636","ENSG00000260328",0,0,0,0,0
"49637","ENSG00000287114",0,0,0,0,0
"49638","ENSG00000287910",0,2,2,1,4
"49639","ENSG00000133030",4397,3687,4801,4183,5210
"49640","ENSG00000225442",1,0,0,1,0
"49641","ENSG00000263624",0,0,1,0,0
"49642","ENSG00000206859",0,1,0,0,0
"49643","ENSG00000243370",0,0,0,0,0
"49644","ENSG00000278864",3,3,6,7,11
"49645","ENSG00000179598",114,120,149,85,89
"49646","ENSG00000264187",2,1,0,2,4
"49647","ENSG00000154803",864,1345,1260,1042,1224
"49648","ENSG00000266498",0,0,1,0,0
"49649","ENSG00000226359",4,0,1,3,1
"49650","ENSG00000141030",1089,988,1055,1082,845
"49651","ENSG00000205309",168,381,406,280,278
"49652","ENSG00000215030",132,1609,1885,160,129
"49653","ENSG00000227158",0,0,0,0,0
"49654","ENSG00000230865",0,0,0,0,0
"49655","ENSG00000201741",0,0,0,0,0
"49656","ENSG00000141026",269,487,491,318,349
"49657","ENSG00000108551",25,26,12,18,7
"49658","ENSG00000286430",4,0,1,4,2
"49659","ENSG00000133027",356,346,547,484,486
"49660","ENSG00000265511",7,0,0,5,7
"49661","ENSG00000206730",0,0,0,0,0
"49662","ENSG00000264666",0,0,1,1,0
"49663","ENSG00000279200",0,0,0,0,0
"49664","ENSG00000223979",0,0,0,1,0
"49665","ENSG00000273948",0,0,0,0,0
"49666","ENSG00000274836",0,0,0,0,0
"49667","ENSG00000108557",2373,1844,1858,2105,2698
"49668","ENSG00000237328",0,0,0,0,0
"49669","ENSG00000226746",0,0,0,0,1
"49670","ENSG00000264167",0,0,0,0,0
"49671","ENSG00000072310",4176,3383,4460,4792,4934
"49672","ENSG00000274111",0,0,0,0,0
"49673","ENSG00000207839",0,0,0,0,0
"49674","ENSG00000175662",2820,2697,3272,3095,3903
"49675","ENSG00000197815",1,6,3,5,7
"49676","ENSG00000171962",42,49,61,63,37
"49677","ENSG00000171953",347,381,504,344,323
"49678","ENSG00000230273",0,0,0,0,0
"49679","ENSG00000232344",0,1,1,4,2
"49680","ENSG00000280198",3,0,2,4,1
"49681","ENSG00000141034",452,739,674,599,531
"49682","ENSG00000108591",525,640,785,764,668
"49683","ENSG00000279428",0,1,0,0,0
"49684","ENSG00000091536",42,55,45,49,41
"49685","ENSG00000266677",0,3,2,0,0
"49686","ENSG00000091542",2218,4607,3725,2874,2699
"49687","ENSG00000131899",1450,1983,2394,1874,2123
"49688","ENSG00000177731",4421,4734,4941,5039,5164
"49689","ENSG00000177427",213,273,334,252,281
"49690","ENSG00000260647",1,3,7,4,3
"49691","ENSG00000177302",1118,906,791,821,645
"49692","ENSG00000228000",0,0,0,0,0
"49693","ENSG00000237382",0,0,0,0,0
"49694","ENSG00000176994",1984,2545,1866,1510,1353
